10000 10000
7506 2337 421
5690 7118 451
6886 5446 651
6278 9162 392
8100 4897 305
6500 5696 4
9936 6847 397
8064 5130 829
9422 1202 218
7078 9489 212
9614 4549 102
924 3509 809
6848 9079 851
1355 256 475
9726 3547 9
7619 7668 442
3835 6566 338
1839 5186 555
543 3589 368
2805 5838 774
2807 3771 824
2929 7860 660
9416 4444 810
457 2162 68
6988 3314 809
7045 4024 348
1469 9314 277
9420 991 601
2529 5279 931
3785 4451 794
1388 470 373
9771 7736 201
6877 3979 477
1785 3828 816
2650 9787 649
1860 1642 656
3962 812 280
1319 1184 622
7246 2332 848
269 400 798
3083 4342 892
8884 9121 864
60 8839 613
5641 1400 213
6052 2505 909
5765 3611 366
8328 2555 135
6594 5780 381
8903 2516 296
6300 1399 902
1307 1842 204
2397 5493 991
511 3861 230
6637 3630 403
2230 9445 738
8746 2340 431
5538 6110 299
2586 8779 764
8315 40 683
7806 4826 208
7921 1973 754
7235 5168 31
2587 5646 328
379 5072 288
4576 7827 274
5380 8925 332
9270 59 944
8106 2690 922
7708 6608 531
3737 1554 745
9939 1376 796
9037 2454 143
2660 5270 430
6159 1354 256
7197 9202 619
2364 9181 885
5800 7857 81
670 1086 6
3567 5144 20
3263 1706 340
3251 1959 807
8600 2394 776
704 2067 892
7170 7793 483
2189 8952 432
7111 1991 914
7771 2906 916
4867 2251 771
6114 883 355
1531 1844 648
3525 660 609
9890 8027 984
5710 6564 52
8667 4014 783
9731 6964 9
8689 3028 971
6797 8161 915
1023 578 957
9002 9806 679
1540 4632 93
9788 4589 80
4632 1575 208
8923 1145 679
4754 6424 720
8159 3101 515
451 7558 50
6731 8235 397
5457 2868 985
5412 8177 70
2624 173 36
400 67 528
4529 2099 331
8042 654 938
1869 6245 348
776 1577 841
8378 8106 464
9526 6315 415
8390 9426 644
5770 5881 43
1284 2965 257
8993 6294 422
5939 2571 875
59 8379 390
7298 7121 203
63 7904 87
4182 1044 307
2987 1276 144
8989 7807 579
1363 6671 34
3195 3994 874
3676 9023 126
8740 5877 495
5893 2535 672
3977 4989 71
1066 5494 454
8102 1000 411
5671 6045 958
4331 2300 136
9481 3296 149
1035 8412 296
8363 6440 101
48 9028 723
4203 587 253
3744 7167 392
2213 6223 682
256 9762 413
3144 272 183
6244 2341 575
6678 7014 884
1925 314 663
3006 3940 140
8588 4162 480
537 1190 477
581 6279 148
2140 2394 691
1717 862 959
9305 1411 852
7293 6973 681
9571 6578 986
3695 4227 58
1094 6914 983
2947 353 891
243 4146 675
4662 919 282
8639 9250 579
9155 9578 621
7513 2798 808
3443 6253 722
1827 5266 99
5851 4421 427
4165 5415 396
3585 8457 28
3374 4963 327
1546 9846 559
176 8348 709
6245 2964 583
2471 930 957
8939 8488 790
91 3898 173
2138 5261 881
1955 3139 877
3800 1379 672
4990 1030 153
4906 3535 261
7646 736 18
2334 2562 592
7430 1114 299
434 9632 574
8692 3525 260
6150 2098 410
1577 8157 916
8294 7887 384
4895 2629 45
2353 9563 641
8004 3600 51
4320 3706 830
4803 111 995
4958 1015 769
8146 9802 950
4351 3643 784
6570 3795 197
4090 1498 862
1842 4841 193
5969 4497 814
7773 7084 826
359 1024 862
6705 7822 539
3818 8011 992
4377 4445 606
1348 6701 126
3477 6333 793
262 9401 474
595 7803 349
7515 7238 392
5973 3927 557
2037 164 842
3309 8596 269
788 4208 160
3167 1081 528
799 6042 197
8717 8942 551
9086 6290 224
3690 6900 836
867 232 357
9444 6649 424
6197 274 779
9694 2259 294
8330 5361 147
8086 3197 443
3589 88 649
8809 543 815
3621 9867 752
391 4841 239
7461 7070 806
1469 8265 514
5565 4113 914
8593 8853 201
8822 7764 574
3690 6312 107
1921 4986 335
6808 6623 597
7478 187 688
3056 671 950
4877 7840 270
7534 9600 784
1205 7630 973
6167 2240 149
8225 55 693
8283 4761 180
2098 3825 26
4480 4682 415
1306 1558 997
5720 6151 889
3529 8401 475
6559 9298 375
2566 5172 601
7503 305 50
1375 5404 990
9315 4209 574
7371 2002 855
1891 5930 169
1887 5483 25
2396 199 65
7719 3014 209
4315 713 536
4318 8957 447
1578 4373 658
898 2657 214
5335 5657 176
5000 3166 261
9760 3954 904
6313 6266 144
3640 3640 23
37 6234 375
3702 9221 478
5847 9740 406
4641 6464 192
7644 4643 788
60 5635 451
3704 8913 307
6641 9396 623
2360 4440 594
8847 6896 924
4965 8187 772
1278 1896 964
7086 5774 146
6798 9130 88
9901 780 766
5146 5707 378
259 3844 781
9840 9984 386
3264 7519 11
6545 1213 542
8561 5463 878
2221 1242 482
7874 3635 160
1001 9441 526
2354 3710 997
8594 1061 54
7778 3251 220
8883 1138 405
8818 8215 116
5052 6485 749
8116 1156 185
7602 4626 698
3838 5327 304
2637 6286 131
1411 4803 50
706 1810 504
7016 5483 834
877 7697 711
7923 6602 203
5767 84 399
5318 588 489
1640 7456 544
3162 1252 344
8355 3941 992
4776 4726 39
5295 8550 250
6920 7594 328
6218 3461 389
6249 3215 685
5512 2109 550
2349 4660 91
9305 2971 858
2500 3408 23
5875 1741 977
1758 9214 35
9789 2610 769
7512 9389 99
4063 7130 849
395 644 468
7054 7187 865
4844 708 954
8438 2474 982
3213 3118 843
6428 3350 370
865 4998 22
4976 9838 392
1551 3277 191
8678 2845 181
4145 9707 536
3348 987 700
6778 2681 921
3588 3495 831
1888 8308 961
7805 8089 486
2886 3845 558
5159 3851 112
6257 5614 184
8906 2543 269
4109 7541 985
649 498 388
6542 5415 259
6775 2320 410
6568 9482 597
8815 1698 540
3 594 294
5229 5373 785
719 5849 491
7192 7527 952
3991 4473 613
1878 6144 522
5764 7357 517
7358 2266 659
5053 9100 820
297 550 668
9468 5311 331
9473 991 305
7982 8740 98
2639 7068 68
169 1492 46
1207 5034 404
6804 7537 541
5397 4750 318
5382 3639 36
4114 9259 969
2322 5150 889
186 4192 89
5639 7913 487
8508 1439 986
282 2227 635
8760 1694 272
1174 2245 465
6139 9472 206
1041 8307 686
883 490 834
6237 3048 860
1728 7825 532
2006 643 351
5342 5871 467
3632 7647 809
1951 3368 888
9782 34 630
3825 3652 871
964 3681 550
4237 316 14
8831 6973 179
6969 486 800
2887 596 687
1097 592 894
4764 8787 527
3754 7155 290
1224 6319 854
7868 4863 882
6321 1541 123
4766 2751 984
5292 2893 936
9129 1642 586
9580 4622 973
9511 380 415
6846 406 827
7692 7545 8
4097 2390 873
9182 3879 711
8724 256 514
6475 2134 596
4532 1261 374
209 9562 19
1733 5269 32
3312 3895 505
1314 9528 681
2784 2572 506
281 106 897
1659 9487 911
1133 334 663
1270 3334 223
5902 1534 578
1830 9071 480
204 7481 523
6303 3803 93
2539 445 174
1740 5381 258
1808 1644 331
3255 5724 715
8737 2404 682
5165 2613 51
9749 1094 579
6847 4357 449
56 8015 842
957 6773 182
5966 8969 940
6094 486 55
9214 7125 701
8930 6804 889
1277 7360 603
1544 8121 168
4901 9826 908
8755 2101 841
8967 9607 954
560 614 481
3490 3833 289
1307 7929 457
8140 6657 195
5628 4873 114
2434 5644 283
8912 4337 884
854 8372 451
6238 6403 28
1635 5062 835
2890 7295 137
5061 4445 769
4881 5937 189
91 7115 277
6844 451 436
737 7011 353
3965 2072 726
5104 3245 20
9300 4049 65
8778 4550 234
9625 4537 783
6893 1821 598
777 970 380
2030 7487 142
2592 4788 319
1060 1647 56
9823 2102 670
5572 3521 952
3180 7956 144
4288 592 449
5078 1484 546
2869 2959 86
1779 6708 68
320 2510 634
7606 1747 706
5651 5471 427
7911 546 225
8305 9156 725
2392 6551 195
7239 8652 758
3108 7746 661
962 7267 978
8182 2001 384
2248 1261 61
3564 9614 53
4734 5935 110
6250 8305 997
9737 8866 264
1061 3031 30
5548 2884 981
634 7043 810
4194 4296 234
8732 1093 985
5013 2965 870
312 5182 329
3808 9889 752
7869 5552 646
753 857 260
3217 7351 117
5376 4055 277
163 5299 69
7917 7429 158
1939 1493 839
8549 2431 450
4373 127 345
3862 5612 698
8264 2648 700
3339 77 539
5177 191 298
8099 4149 802
9632 9400 551
2379 1645 974
8602 1466 424
3370 1696 893
9860 3998 352
9704 9217 962
9173 5934 976
4880 247 209
2025 1629 836
2482 2693 358
4837 6332 56
8126 3133 909
3680 6636 494
2506 615 753
6853 4656 976
2842 5347 355
6282 7772 103
6672 169 575
2056 1491 800
5040 2187 713
3339 7487 717
3719 5585 955
68 433 895
6036 1059 488
2521 2431 578
6579 9558 156
8425 9596 10
8590 5222 131
4572 4497 608
3647 9697 517
7246 4471 119
2922 2141 523
4855 3566 593
6615 7634 711
7341 882 541
2866 5203 91
4230 5118 889
1093 4725 268
4500 6054 577
2615 2006 737
2322 2200 970
3664 4396 557
3479 1698 763
8186 4659 368
968 7206 52
9319 1675 991
2631 8689 206
5250 2565 569
7039 8969 901
4248 3824 236
5944 7760 669
3502 1921 237
6891 8469 687
1042 1538 193
1978 8163 105
5339 215 712
7177 3097 940
5778 5701 334
7454 3061 81
1809 5052 612
1980 2187 328
884 3141 570
4361 6879 598
1409 7721 317
2223 4367 880
4084 4561 808
9062 1304 763
9057 2419 901
70 8220 376
3630 3772 794
2148 6737 195
4783 8406 282
3065 1982 939
1775 2471 806
4753 5293 834
4987 3131 347
867 1385 539
7651 9685 770
1762 9487 245
6327 4058 856
8700 6412 849
5642 2316 386
8217 1508 265
3002 1345 675
1957 53 566
7963 8774 18
5398 8895 498
7278 7784 331
5714 1385 235
1534 5407 345
9014 7681 502
880 1039 644
4551 6087 480
9541 2642 736
3813 9283 570
5871 9037 240
2584 4533 700
9947 7410 330
309 6172 968
1611 4056 887
3085 1642 713
258 3008 982
2376 2033 96
6360 5262 57
1805 7573 814
6326 3064 74
7086 2503 274
5082 3072 663
1448 2827 142
7924 5830 139
7589 1720 789
6606 7279 585
7928 692 994
9299 8615 103
7137 9094 327
1554 7827 104
6320 7473 218
1432 8193 686
2422 1409 405
1440 815 868
2342 9829 888
4715 4733 368
4093 9835 143
7083 749 955
9903 368 209
437 4476 875
8856 3610 795
7838 7307 774
5642 1433 64
4850 7132 566
6603 6457 553
1342 4140 231
5908 290 128
3010 4204 301
2489 9908 472
2626 3624 895
1092 213 187
2315 9367 555
5714 698 814
623 9547 357
3251 1755 965
5203 5328 369
3278 4572 265
5839 1067 751
7469 5953 710
6375 4423 486
8858 559 118
7229 6511 816
4693 2535 33
1343 6896 277
5568 4544 280
7710 6050 875
724 1145 459
2758 1240 214
3256 9574 198
676 3976 298
5958 2990 387
2881 8350 872
7021 4618 558
5284 8986 425
9957 7070 108
8770 8955 428
4732 9576 646
6350 4470 543
5331 2864 571
6877 5939 839
8527 77 240
9760 8699 863
6788 4090 775
8532 3313 472
2076 925 913
3822 2623 293
973 5558 846
1961 4063 960
7956 8374 617
8535 3956 170
7839 2063 898
7362 5721 462
9111 7925 824
932 8619 935
4257 2523 325
2235 8792 494
1628 9972 300
4108 7163 327
8921 2683 25
5808 1224 313
2190 1711 786
8599 2141 450
1416 169 609
5279 3551 39
9033 2669 69
8169 4693 523
776 3634 494
7173 1299 657
2142 2163 296
342 2926 257
5069 775 323
5943 225 517
8039 6167 838
3164 9854 847
5301 9720 621
336 5564 69
8875 6217 152
2497 6760 562
3466 9279 741
2539 266 836
9486 3519 520
4567 1413 86
5642 7985 580
5464 8910 384
7062 9664 362
6394 8691 8
8036 8515 935
3282 2913 866
6131 2196 970
3412 1983 621
9998 6435 193
6121 9716 524
7245 4729 952
2314 8894 15
823 1917 798
678 7256 510
2665 3725 62
132 1969 425
3282 2408 808
6544 9630 616
4175 4525 80
2622 5161 231
4082 2002 981
7243 8650 874
1763 1870 637
223 6153 358
9121 7800 692
8562 5518 15
2252 514 38
66 8653 80
2053 5126 934
4228 7288 144
7237 8769 769
6878 5829 968
791 8409 106
451 7441 827
8683 3464 167
5725 9036 6
7067 5389 627
1068 6178 750
3341 4091 119
4845 807 584
7559 1804 291
5891 7714 729
1578 9104 266
1654 2283 20
6737 955 198
2304 8992 447
6110 8268 198
2338 826 512
9349 7625 762
7164 9841 694
207 1730 297
9787 5684 351
7171 2775 79
4141 699 679
257 8161 924
1997 6358 735
8507 6436 882
2307 4082 806
694 8053 801
6 1077 186
2215 7417 34
3419 834 57
9313 4638 886
6544 6525 112
8200 1574 748
3116 3500 992
7840 6229 803
8322 8048 524
3774 3502 490
9588 631 125
6256 3051 99
4078 863 465
1293 55 378
3880 6031 37
3465 1756 20
9284 2583 918
332 9341 979
5249 3407 436
4610 696 661
4086 2663 589
2478 8161 194
4799 7639 903
8590 2520 374
4036 6774 923
4379 3120 263
5720 5430 724
1731 7165 118
1536 3389 739
2579 5599 809
7226 895 163
580 1207 601
4170 121 845
3586 412 372
9451 1723 574
2553 1095 123
3859 6976 232
4413 1445 907
2507 8005 707
3517 4082 358
9185 1892 786
276 7004 340
4705 7890 193
2151 387 191
1539 763 339
4201 5409 31
2642 5904 978
1845 6049 435
5159 3384 188
5247 7389 440
7561 269 287
2145 2694 761
9434 3035 888
3937 1987 263
4549 1929 86
8942 4854 661
8711 1252 86
9906 1316 912
162 2568 425
1442 1067 958
1107 7091 159
5451 5444 815
7232 1561 829
5097 4334 718
8927 2417 52
8273 7702 9
7990 4212 517
2529 4312 48
6645 5902 874
8198 1081 308
8695 614 622
7048 9589 247
8915 5586 39
2851 1075 516
9688 7470 186
1496 1926 796
8560 8817 306
9827 1185 756
7444 2845 512
8008 7337 455
3148 7130 132
9284 6434 199
839 7236 436
1424 1551 334
6117 5509 66
1082 2794 57
6997 5886 703
4314 1450 434
8902 8024 795
7650 9436 530
8598 6953 424
3382 7648 712
6650 4242 605
96 765 568
32 1503 975
8093 3782 359
1794 5138 17
5310 1140 327
7655 3823 137
1865 9923 759
8088 633 607
9952 3725 598
2775 2484 414
7659 1763 604
947 1925 952
247 1912 482
5220 6773 758
9033 1869 446
1235 3037 691
2260 3648 185
122 8332 421
5594 192 150
4411 1269 879
7168 8836 4
7946 8776 743
1125 4616 341
3855 9495 603
9036 3371 187
980 3114 644
106 387 693
845 6538 438
2895 5038 942
8488 239 388
3051 4759 371
8865 1313 915
1714 3761 61
8812 3794 198
1313 9573 57
3114 4315 182
660 824 834
1702 9509 904
6374 8078 480
8902 971 823
7845 28 951
9637 743 384
6925 1606 496
6000 1468 824
2598 6742 29
6619 2782 188
8246 4477 991
6555 1129 643
8897 8164 271
6300 893 511
3360 2857 513
2939 9326 580
6096 5209 723
5302 19 495
9742 383 664
1585 2416 205
9012 6690 189
4670 9802 424
4068 2816 364
3604 9555 21
3394 2243 901
3013 4736 410
1909 5844 849
9356 1706 553
9904 5732 811
559 8556 116
529 3718 66
524 8206 215
1667 6192 366
796 9804 718
607 1759 358
6249 875 343
7813 2507 467
2425 9563 458
1542 2106 709
8715 9176 376
6963 1043 470
6615 369 380
1349 5159 414
6276 6646 537
454 281 896
4321 6699 817
7956 5565 265
5552 5376 16
1878 5504 355
9507 3985 802
652 1863 314
4691 7536 602
9990 360 525
8952 2566 580
1842 8022 498
6305 7608 978
3829 3427 684
1678 7879 6
2927 9957 590
1715 5749 404
6495 930 461
8820 7419 774
4954 1901 770
5574 3924 202
8150 3854 478
242 3904 702
618 9547 66
6506 6773 808
7423 8318 370
2535 3539 389
3326 4385 556
8247 2239 754
5646 1315 245
2576 6756 66
2062 3836 815
1370 1152 574
8183 7408 664
9087 4521 796
5612 4996 249
219 6802 186
2796 9609 20
4571 7732 800
2590 442 627
7773 3364 552
7036 1084 183
8506 2292 278
4190 7277 869
907 84 371
3037 4759 494
2484 9452 917
577 3437 360
4290 5159 382
2168 1013 780
4316 2431 643
8919 1795 276
1562 1895 463
9624 5295 656
7211 3354 205
3970 5632 799
9724 937 88
2012 7573 9
701 4314 151
1985 7094 277
2127 1159 732
2334 3397 720
6508 4288 196
72 6037 225
3710 3138 177
6654 9911 506
6531 6316 330
448 9815 834
6651 1532 321
6828 3983 962
9140 1750 250
9171 335 463
1879 2562 435
8528 6833 272
1807 3066 506
1451 1071 179
510 4142 882
2328 7892 457
4215 4358 912
2527 996 847
3565 6889 424
8149 3965 659
5415 5461 218
3563 289 815
5700 319 136
4219 4713 507
1829 9276 798
6959 4258 282
7945 9192 476
1914 9475 858
366 9494 945
1262 2560 33
7943 2521 704
4870 3070 584
598 429 553
2111 2889 996
2701 9710 398
3750 4482 77
834 2780 127
4476 2366 915
5707 3575 471
3342 6106 955
9273 8879 537
6603 8590 6
7269 7492 258
616 3590 829
5582 8787 277
1858 6336 253
9963 254 421
1622 1047 226
1376 2621 383
721 181 472
783 2053 92
3434 6268 317
7655 1570 20
3457 718 145
9722 705 185
8078 101 765
3314 3459 481
4618 8046 362
2425 7667 92
4637 640 116
8771 8194 802
3878 5098 912
1660 684 693
3568 2678 51
6128 533 741
5334 1126 208
1423 3216 110
5121 6303 957
7201 6111 718
6516 6975 513
1076 1945 518
4170 4482 493
2896 7081 272
4285 5087 965
6197 4674 651
2763 8601 18
4811 3782 30
1535 9226 243
804 9433 722
6083 692 576
5883 2155 945
1380 4136 572
860 1461 572
5874 7954 497
3142 99 991
2753 5635 545
6502 7879 203
5957 475 688
1068 36 677
712 4135 211
3638 501 676
7142 633 306
6952 8260 969
6588 2696 929
6528 3318 745
5671 5590 461
108 9533 390
3946 1995 64
9400 159 412
2506 1342 253
4636 7245 463
6048 7191 370
9278 4506 762
2533 8641 397
8111 6665 291
350 8078 577
4588 7552 669
7744 5440 722
1042 9420 30
3410 7881 22
3542 8780 943
5032 1554 412
1522 7684 43
1148 530 416
6242 4538 678
8321 4780 265
7772 3576 705
3493 4039 225
3436 9978 205
5084 334 61
4672 1034 434
513 806 725
8503 8759 999
2478 2576 478
1425 6275 124
4040 5330 22
6948 6950 133
2576 658 878
3094 7486 353
8111 662 293
918 1200 31
8182 6830 393
3164 8624 144
7676 7463 556
6896 6897 532
1352 3593 414
7665 5834 655
7208 335 1
355 9273 796
1651 7859 156
4075 268 565
6621 1343 592
8148 5934 870
4715 7694 558
3940 4595 941
3715 940 194
4739 5951 447
5253 1598 616
2930 1584 554
7295 9686 316
1832 2912 31
4069 6285 389
7262 8058 826
800 6402 930
388 4896 855
9775 2540 7
5272 3100 767
8773 2196 851
1832 335 951
5380 8841 893
4144 5107 109
6735 2353 149
1162 5010 116
517 3555 133
1064 1424 967
5580 2542 265
1654 3611 780
3243 6458 14
1712 2367 49
465 2999 123
629 9910 137
8341 4251 454
4733 7937 549
4340 6185 479
796 6308 511
1081 3114 171
1743 3391 133
8737 4239 23
4459 65 941
3378 6212 865
3789 6893 961
3674 4465 274
289 8671 746
3994 4876 109
470 608 950
4316 7640 571
4643 3832 263
5937 6779 190
7059 14 28
2905 6160 408
8470 8312 524
2109 1039 222
8635 9919 764
223 6811 10
81 3334 242
2870 5254 154
4867 8325 367
1833 5311 418
3024 1371 85
7754 4295 192
9501 7478 784
1 2818 351
672 6464 621
535 7646 278
2095 1692 721
7627 9884 932
7116 4168 502
8687 3925 523
8170 6929 334
4603 7669 941
4416 7087 848
8256 2753 59
9323 9325 768
32 7797 881
238 2566 441
100 9220 776
5018 527 930
2538 5755 721
3070 4647 864
8409 7872 652
9146 892 453
6443 4853 4
6982 1806 197
4942 1945 500
2131 7340 448
490 3238 180
4067 3159 208
7462 305 261
444 5204 800
6397 642 257
7165 8523 249
5815 729 670
6006 9187 196
9973 9370 421
1592 91 807
1487 1255 15
1803 6156 446
5440 9135 529
7262 1553 500
2881 6176 220
1102 3186 88
3981 2992 720
5611 5240 680
3223 3844 161
1214 9122 49
3351 2776 45
8711 7670 231
94 3454 77
9045 4782 714
1220 354 577
6684 3348 929
720 1351 941
4918 7253 422
4519 2345 277
3090 6739 941
5762 50 695
371 676 114
8184 9810 488
3187 8396 439
4284 8950 982
6373 7755 550
6044 5394 353
1985 8419 900
3599 408 494
5297 3409 246
2193 9523 194
7084 1648 274
6686 7385 577
7752 3607 111
6310 2620 769
1441 6585 990
4848 5255 786
3057 2484 960
5502 5885 247
5490 4129 174
467 5663 267
7710 6347 895
5732 1712 796
5573 3148 657
298 9967 18
5324 1005 876
4852 9418 862
5718 5640 350
2483 7381 933
1555 4900 936
4610 3614 790
2577 7892 355
6146 4868 497
2650 2811 942
2692 8621 88
5039 9889 386
9409 4388 176
574 9322 523
979 102 798
9303 3261 292
8662 6236 36
8851 1175 718
5514 1288 254
8377 1689 429
8787 1296 798
2095 595 729
9434 8235 278
6552 5159 681
8245 4802 276
6734 8584 146
9301 9315 339
3488 5830 692
4405 7341 793
857 1483 428
9942 1678 692
6290 8702 484
9505 4948 532
6811 3630 813
6658 5449 823
6851 1385 47
2770 774 627
8944 1137 421
9315 3939 831
4057 5044 856
9059 4165 318
6758 4523 936
9357 9053 257
896 2634 922
3913 8910 422
903 5841 453
8213 4516 16
2691 253 901
5493 2140 788
8331 3097 226
301 2736 710
373 2155 702
2675 2886 843
774 2410 142
815 7555 806
8467 9252 108
889 6710 66
3929 6510 857
1482 1851 536
2715 1033 422
1082 2645 284
5407 2059 993
5554 5102 216
3617 1809 502
3438 2832 80
8328 4986 949
5826 2089 234
8749 2916 162
5050 972 145
6316 4775 927
6355 9500 415
1746 9599 696
9936 6733 900
2352 1711 727
7809 3320 201
5701 1327 748
3266 7760 25
4553 898 896
5422 376 746
2403 2682 832
3816 8611 975
4492 3220 203
2879 1999 598
2730 7456 951
2091 1148 797
758 3072 12
9887 4142 229
4204 8613 629
3060 9439 856
2160 7491 740
2420 2121 308
8268 5669 375
4313 9981 206
5454 1573 161
30 1950 371
8683 4339 928
7514 1855 842
2107 2523 932
5822 7499 790
3755 1178 663
7791 4833 936
1152 5049 732
8570 8469 79
8234 7965 146
8368 2387 308
957 2620 568
1947 2007 47
9164 7591 390
2399 5279 214
9744 7896 237
9857 325 461
441 9923 813
9201 8855 741
8269 5167 710
1083 1126 678
6013 6159 256
3002 801 271
7268 883 428
5668 8002 948
3612 9076 429
6429 4160 476
2499 2334 260
1230 7127 242
1691 7056 790
1229 5169 551
572 2254 326
5953 4168 94
8220 4854 801
8538 5731 529
5019 6037 36
1616 990 116
3426 5130 746
8319 9393 177
9182 1011 138
3921 2690 485
7858 9860 899
873 4735 529
4278 619 939
3324 8532 51
207 9981 794
5097 5989 345
179 3435 481
9436 4533 753
2724 3577 995
2461 2640 557
8012 4912 633
1479 1140 36
2777 6531 921
3006 5657 402
2094 105 904
2293 8359 688
9371 7017 916
5136 4151 478
1742 6965 909
5758 3934 458
972 7752 929
6726 8660 39
4129 7839 108
3801 1842 237
6249 9080 587
245 285 574
4116 3219 357
1374 1924 157
4079 2346 429
8959 8014 764
7168 4905 269
5489 1536 22
6100 8317 280
6439 8414 680
1429 1423 745
3312 3606 388
1426 6746 538
8459 9048 899
6120 5618 662
1652 6850 544
4145 9642 358
8561 7988 620
1163 9089 685
2141 6979 479
4787 993 881
239 6939 252
5275 3737 379
9016 3655 701
4222 2125 126
1934 2631 338
1323 2434 4
2588 7976 394
1631 6158 279
4561 1094 112
7748 3570 552
857 7039 785
5164 2205 377
4376 8509 934
5545 4107 421
7534 8045 986
2935 7325 954
8118 2551 323
1203 3256 79
5932 9742 202
1272 9681 34
2672 769 400
621 4183 715
9246 9076 964
178 7522 422
4584 8257 681
6091 1284 239
1890 341 277
1829 3577 902
9398 3948 50
8115 3913 398
4336 6415 545
262 1666 489
610 3282 407
2335 6282 417
7444 8774 560
2050 4629 318
359 2157 859
4543 2138 287
2580 9209 18
7317 8686 752
9032 2200 735
6847 7883 130
5065 6590 844
7418 8268 684
5750 2735 695
5635 6633 375
1276 1611 3
6432 9809 591
4747 5643 801
4551 8548 742
1346 2350 865
7289 8068 533
2413 1252 54
3017 4857 404
7199 1317 408
1952 1645 269
9966 7594 222
6863 1548 891
655 4513 120
9101 2464 459
3794 6133 293
1133 3488 136
9149 4508 891
9401 7599 728
8882 727 378
5362 983 607
2617 594 168
4028 8076 973
4250 765 767
2115 137 326
7013 5961 620
3674 367 86
4978 1891 605
7867 9031 136
9492 1000 844
1069 1854 651
4425 3544 63
8124 8305 192
2508 6023 727
5768 8155 632
3883 1195 275
2585 2004 262
4630 5295 773
5357 6452 374
7120 4798 530
4419 4524 390
4746 3381 873
9766 919 130
7791 134 775
9004 720 728
5261 8095 168
437 1157 478
271 2866 519
2658 4270 682
860 7462 905
3313 1999 202
2052 7183 602
243 2581 362
837 9661 748
6934 6551 205
999 7518 515
4928 69 911
4221 4932 19
5555 8694 442
7780 4720 738
2733 2921 888
6784 4446 346
4234 3631 643
4614 8086 172
8618 4525 271
5420 4747 208
3042 418 997
8330 9434 940
8929 1893 462
9346 9281 415
2281 2803 178
3496 4598 444
2497 2153 479
8198 7304 638
3088 8533 878
8408 4676 722
6877 7384 683
9226 1803 42
8679 596 839
4278 6267 825
7001 605 49
2481 8771 96
634 7767 744
1507 7971 41
5569 1788 720
4614 8514 454
7604 226 545
3841 8044 681
2972 694 61
4036 7342 152
7035 8096 408
6134 2648 677
9931 5275 934
7474 5866 627
6173 9265 850
3004 3451 680
2904 5812 434
7391 4077 417
2343 9892 230
1440 8001 524
5462 9675 596
8638 8680 403
3242 3949 394
5165 407 935
5098 9062 899
5375 9033 706
597 4609 215
4399 3573 770
3100 6091 912
2877 2795 84
1196 9491 845
5422 2250 832
5884 9188 870
1303 4758 897
3675 4738 10
3639 5820 581
6504 6360 348
3263 6135 358
1250 7041 552
1253 684 165
6416 8661 216
2260 5555 887
8632 9925 197
7590 2274 689
8978 7782 443
9993 3416 99
3440 511 87
7662 6064 972
8634 5037 730
7310 5909 651
9746 177 499
5413 1945 74
5087 8323 140
768 7086 275
709 4489 90
4370 230 70
1942 1694 107
56 1806 8
4650 1732 66
1656 4900 945
8540 5667 401
4428 4678 565
3720 9865 424
3008 2212 286
5663 9064 410
580 2895 72
3964 2442 79
5381 5327 633
9234 4477 133
9535 3497 863
5911 1025 213
7555 3111 995
68 201 844
655 6453 617
84 6919 446
9156 7607 168
7641 867 411
2345 1695 888
2643 5203 395
3588 606 155
3646 2962 233
5570 2201 535
9462 1193 396
226 3721 763
7272 6765 794
4657 4534 894
2754 2334 566
1365 3100 435
5695 1606 780
302 4462 395
9592 1105 778
4930 1372 606
7863 904 952
7217 277 279
2052 7054 128
496 6885 656
108 7172 950
7844 7938 302
9474 1795 658
2522 4039 136
8196 1367 189
217 5242 95
9692 1201 335
7850 8486 325
8913 2204 638
8032 834 257
341 7059 616
2238 4525 31
7480 6456 257
428 8978 256
4309 6179 639
5477 5550 863
4867 2699 640
1298 6056 214
3230 3163 141
1939 7656 93
1426 984 685
8811 8591 849
280 8709 742
2246 9073 347
8125 2708 24
7361 1445 847
8984 6400 129
3969 4798 631
6757 8096 603
6932 1631 945
7591 6938 735
3818 9716 940
397 5566 405
3820 250 998
171 8954 680
5848 1373 747
1626 5448 254
5527 5236 702
3524 995 351
5857 992 230
4269 1140 914
9169 6784 47
4803 2480 197
3242 9084 919
5541 2444 226
9716 1073 781
3484 9587 110
7724 7626 454
4953 2479 875
2356 5093 962
2004 7095 178
8839 5486 285
1837 151 166
4083 2188 254
9792 5384 565
3894 9230 246
1178 2345 966
2308 4484 67
2833 3760 117
4607 2713 826
1935 2278 209
7149 7225 8
7340 1479 49
3064 5173 659
9573 1426 507
737 7479 696
2457 5921 99
2235 8612 857
3237 9418 694
5264 2098 62
9485 6059 922
4990 1376 512
3169 8598 215
347 2452 753
8085 2246 698
1886 1982 4
5433 1001 788
6351 4685 173
815 435 323
8883 1813 12
2884 5654 86
885 2534 975
7643 2611 973
3613 9127 490
2731 7716 811
1985 5782 943
629 4665 406
9031 2905 95
5893 9123 166
3861 9228 484
364 5171 966
449 1746 522
8362 9984 453
1027 307 636
8362 3183 896
2475 7061 458
867 4277 819
7873 1194 855
1961 2707 896
1866 2763 576
6082 7482 895
7117 2584 874
