10000 100000
6226 4838 44
7835 9339 73
3186 4599 71
6496 9395 29
8774 4940 70
4520 3411 18
7667 3613 69
7981 2891 61
8350 3711 44
9191 5444 10
2457 6790 95
4527 1375 53
745 2497 99
6590 1309 74
3245 6529 14
948 8810 85
8081 4282 67
9018 7392 22
3052 4584 32
9486 5185 43
676 3834 89
5822 9206 67
8284 7716 27
5067 1116 15
4691 9104 25
4761 7096 4
5138 6429 74
5 8231 37
6342 3668 60
7422 4001 11
6294 9578 20
4179 2409 3
3136 9716 4
5740 4180 24
5710 2777 74
2777 3780 76
1431 6338 16
2902 7664 3
3995 5210 1
963 3245 1
5452 2766 65
1938 7414 8
3418 6006 13
736 8656 73
1621 9010 97
5901 984 72
5505 5933 10
573 8496 83
6309 8485 82
2005 3344 46
1893 6764 89
7879 5845 90
1621 7291 77
384 1703 4
5742 1231 31
8368 8789 46
9956 7652 35
5674 9704 34
3052 9913 11
8432 2115 40
7320 3474 41
9468 6769 95
2868 1441 99
6136 6285 83
8929 9445 63
3493 7131 55
8525 6271 5
4116 7681 30
5572 4948 62
86 4473 67
532 8951 65
9716 8037 28
5102 6765 68
1611 4495 71
7691 8892 11
8285 9171 17
7193 9746 57
3727 2561 93
166 2894 21
5805 9542 38
2450 1563 95
7062 5848 36
7494 4032 13
9835 3284 25
8721 4409 14
9601 2412 38
8040 2762 83
9205 1996 95
7750 713 45
9186 3710 79
6071 5745 20
1229 8693 6
5792 3354 88
1517 6313 43
8458 4108 54
7668 1482 79
4843 6384 20
1305 3169 49
4629 8367 55
8628 4419 35
98 1765 31
2690 1058 74
126 2714 62
4402 1126 78
7480 4694 67
8810 6852 77
6566 792 86
3857 8662 79
7292 8860 22
8760 9854 4
8041 5874 9
9017 4218 71
2600 6738 15
1914 2075 7
34 492 44
8888 8279 1
5037 9363 75
5739 2486 81
4595 7403 29
2052 1453 74
3241 6331 54
1056 3422 6
4248 8278 98
1886 8911 95
6084 4759 76
4526 2759 31
5071 2318 12
1484 4513 3
4366 824 79
3927 1069 22
6463 4027 79
1752 2965 91
4261 2487 61
8838 8954 71
5299 9277 30
8619 255 31
8230 9664 72
6999 1738 54
9578 5773 51
8237 4981 64
5522 8895 10
849 3640 67
764 8545 24
8205 3356 79
2305 8534 75
505 120 71
3931 758 87
7504 927 57
6141 6049 96
8428 9988 50
8140 9801 67
9236 9695 60
7203 6045 9
9544 6816 64
3326 8723 81
5830 7507 50
5286 3511 27
7623 3922 99
3615 1666 3
274 9278 90
7978 7082 39
4985 7438 44
634 7713 78
5766 8221 96
2893 5447 75
6828 3319 84
9200 1426 33
6304 4217 79
198 9942 57
2663 7699 58
719 3372 34
2554 2690 14
3018 2146 100
919 9780 96
3306 8173 58
4167 2613 27
8865 2822 95
8998 4767 82
2016 8195 22
6161 5819 12
205 1345 99
5878 6520 98
7511 5910 1
4096 7744 64
459 2500 4
4882 8617 21
7496 9069 51
2723 1670 66
593 2733 45
8341 8729 17
5693 1416 90
5693 6803 100
4788 815 80
4760 6435 57
6693 9323 19
2705 2052 71
321 9503 36
6130 8890 62
5744 8980 91
863 2379 28
7611 3182 18
1100 7933 9
7562 3396 91
1870 7811 54
7187 4201 60
4452 5430 87
5847 9104 6
5182 4454 2
4184 1438 85
5769 4740 52
9747 570 80
9572 4038 72
3072 4263 100
5003 4566 60
8419 5682 83
1996 8764 93
7547 9759 92
2646 4231 36
9232 1799 2
4097 5050 57
64 5471 50
3670 9615 56
7593 8424 52
7455 7653 92
1746 2461 46
461 7171 43
8299 1731 87
4853 8408 86
2360 7147 70
4995 1869 84
3430 1315 96
3039 8675 45
1721 6030 4
6687 7622 13
8850 9290 18
9191 3108 2
8280 5693 85
3990 8955 61
9836 2407 4
4502 6826 77
924 1029 92
2735 8679 28
8713 1651 53
5256 7147 78
7844 5342 37
1592 4043 19
8549 637 42
4076 7180 20
2533 1448 33
8676 7531 98
3826 830 8
180 7610 2
912 7573 35
7067 2630 51
4344 6143 30
895 5586 99
3171 6572 1
3638 6737 10
2300 1637 92
9798 1401 7
46 2542 82
54 3603 74
1054 8753 10
154 8654 64
9932 2902 61
3864 3126 69
3830 5723 13
3099 2315 50
7706 4284 21
5876 9960 10
679 957 8
1572 7110 32
3209 3588 41
3947 1045 100
9665 3102 50
4321 7502 74
4947 4313 27
8666 2896 32
6802 5898 83
1306 5931 68
1940 9914 11
1231 9918 53
2902 3131 58
7998 5967 72
5191 1695 13
5651 7413 85
2331 2647 86
4313 4543 45
935 7476 35
3298 2893 44
7980 5164 10
928 3363 55
8150 766 99
2309 507 26
2234 136 71
2520 4320 69
1705 9137 38
3568 5612 65
4616 2880 90
2892 2706 6
6950 893 44
8176 7075 19
3307 1506 16
1410 7970 15
9610 2727 75
913 6835 52
9514 817 93
1740 5049 90
1672 763 93
9092 3818 72
1949 3262 21
838 8665 77
9135 3710 36
4779 2125 78
4594 9470 38
7665 2657 17
7478 2323 80
2172 4623 59
7693 8626 36
799 7237 92
1777 3408 64
435 432 5
3700 6911 34
8972 5699 30
7500 2278 96
4824 9408 97
7314 9143 87
8059 1262 31
2026 7796 51
9650 9803 72
8464 9095 18
2787 5203 55
5297 6456 78
6470 6646 63
7743 4982 7
2172 5178 18
3647 5004 31
2919 8849 97
9313 1965 83
3011 91 30
8885 358 3
3557 1755 92
9689 966 35
6656 1297 39
4252 3251 10
7678 8392 25
637 5692 97
5982 758 28
8949 5962 66
6484 5821 87
2780 2351 18
2372 8210 82
5642 5620 13
3330 7023 77
8225 7899 42
6407 8785 15
1331 8124 55
2134 8997 57
7055 7846 99
7081 8239 58
2585 664 23
3717 7178 27
816 9888 77
6433 9189 19
1101 7053 53
7388 2375 43
2241 8453 80
6882 6777 98
2503 9815 59
1305 7647 56
522 6408 90
5618 7040 89
4190 9031 57
5323 2840 69
9015 598 60
7603 9535 65
8588 9287 23
6779 2121 2
6907 3241 47
9833 5017 98
4179 1331 76
3355 2079 29
7759 3477 51
7713 888 92
3866 1267 52
7434 4497 93
2567 9271 100
2864 8059 56
9657 7430 48
4951 5450 34
5334 6520 55
2234 6865 12
8770 6772 31
9402 5316 26
2957 2473 9
3579 2390 92
9516 9465 18
5945 2700 31
949 2032 68
5911 8307 9
2846 3073 52
2807 9953 50
4667 2639 25
9433 5022 28
3097 5508 41
6017 4609 35
2750 7346 80
2157 9083 53
9649 6281 53
7324 6342 74
8841 1618 44
389 365 52
6332 7613 64
4936 2998 83
4619 2586 57
2444 155 3
8045 3707 73
3860 6263 88
3863 650 51
6702 8311 68
1097 1675 22
4276 9825 65
1446 9431 89
3159 938 6
4221 7363 14
8232 4586 40
3617 7717 81
6119 9366 97
8927 893 69
5587 5272 63
7921 7431 1
5681 7392 18
9148 6073 71
2646 5604 73
3086 2265 39
7475 252 27
4824 7492 38
7532 2831 70
5247 28 69
2885 8055 15
2220 9366 70
8755 8839 87
6819 3366 6
8290 9040 65
8516 6702 73
7404 3593 8
9825 3748 47
7004 1310 99
4490 1335 65
66 8574 43
4305 9532 92
7042 9581 44
5763 9898 36
9022 3928 54
7370 1499 56
4690 3085 12
5458 5086 76
7301 9899 59
1407 4897 68
2522 6979 18
1927 1130 12
3396 3519 7
2775 4261 68
3774 6426 40
5255 7204 28
8910 1682 88
911 8117 100
9402 7387 59
4808 5716 29
2440 7765 61
53 7691 25
6708 2414 46
6062 149 60
7123 8464 11
2157 8883 39
7154 6213 42
3728 2301 19
3471 1929 48
2265 4915 4
5523 4023 78
5151 2830 10
3991 8639 12
5004 1324 11
9144 6023 35
3910 1239 7
5044 6548 81
6407 6698 10
7437 4110 94
9122 2324 20
4220 2213 16
8731 9406 68
4052 1111 84
6539 5343 84
5952 6309 39
8071 5814 51
19 6677 38
4331 8666 95
1205 1138 28
963 2418 2
898 8219 22
3424 1921 10
6686 3199 40
3610 8611 53
5376 9161 56
4018 4494 66
7945 5604 83
6311 1613 55
599 3584 74
2726 7885 83
2655 4953 12
4303 8126 12
7292 789 8
7562 1682 19
8279 3599 46
7686 6520 47
8644 9168 45
8898 5478 13
626 1505 79
2395 4329 19
8885 7490 12
4668 7905 26
165 2683 43
8745 9784 24
1470 6226 100
4788 2159 32
8664 9250 48
8266 9794 27
3993 1472 17
7461 4871 37
3411 6171 68
4008 402 53
7539 6644 43
2157 4628 7
3837 110 46
2335 1857 100
2162 7480 73
2699 8817 24
9533 1058 74
927 315 88
7363 3579 10
4603 941 86
243 9002 40
1850 6956 64
2625 657 68
4475 8788 52
5508 4350 49
3568 161 87
6547 2946 3
5443 4937 27
547 3092 24
9619 6755 65
4691 4060 74
4573 4179 20
8929 2959 32
8338 5336 97
5779 5039 9
7905 4490 75
4661 2104 83
2412 8216 71
9068 789 83
1259 1488 70
6895 5500 24
4840 7218 63
8652 4439 20
7078 1904 98
9452 493 98
784 1542 44
9382 5228 100
4880 2034 85
7809 1926 43
7549 3983 70
680 5843 51
1043 3201 46
8708 4441 41
927 3150 75
4146 4111 12
2678 1389 51
3494 8439 6
3651 4324 5
6850 4703 24
5937 2383 8
5003 7511 79
3965 8137 86
6242 6353 25
3791 9897 96
4010 1711 94
5960 5705 24
2921 1305 65
7255 1212 93
3762 5692 66
5880 6985 88
1942 1882 39
6126 4872 55
7861 8559 44
5736 4631 80
2600 5690 63
9892 9614 94
3315 7944 6
7784 1376 76
5861 8752 100
7207 9836 79
5230 8199 97
5011 9914 38
2316 24 65
4307 9884 13
2897 3712 47
8684 5308 76
2880 5260 91
4738 1840 48
3747 5984 24
3301 1489 2
2726 1290 22
5055 8902 44
4195 4898 86
8589 4209 81
6701 4377 57
9316 4665 75
8939 8725 83
3136 1952 59
9784 8965 1
5217 6470 80
5831 3221 27
5203 7544 77
3043 5296 8
9024 7261 88
6670 9573 34
3438 4072 94
3177 2697 8
984 4626 40
2774 673 22
7294 8425 79
4073 8227 5
5214 1966 45
6457 7903 71
8456 8342 31
4383 5610 98
1795 4739 1
6350 1152 57
7099 4395 2
2985 6767 94
7899 698 66
2315 5277 70
4866 2402 13
7602 1288 67
5671 46 10
6616 5753 69
9372 957 64
5785 7322 36
8273 2556 12
6494 5222 66
196 3118 61
5913 8756 74
7699 3315 58
9296 1959 4
2123 5665 89
2964 2950 2
6340 4655 51
456 6954 72
5735 6171 47
8770 8807 93
3005 5072 5
26 3513 39
8827 3374 62
9554 5917 85
1552 1483 19
4155 6901 43
6906 2776 12
8153 5129 56
5419 4110 37
4068 4689 26
1827 716 82
2663 9302 68
5105 9142 20
8149 2518 61
2769 6056 9
1963 4611 71
709 2629 11
475 5085 98
859 6615 95
1134 4087 69
3933 8844 74
9965 2223 67
9547 6647 81
3834 475 19
3669 9674 15
1510 8275 10
4224 4278 16
4527 4540 45
7803 871 84
5773 1969 86
38 7235 81
9492 6279 23
8598 519 73
3090 3986 57
1446 4384 68
5922 140 57
16 3239 96
4131 3839 6
4318 9900 13
5924 3887 77
3148 9601 76
6762 1496 20
2299 2263 79
9668 4603 59
1163 3821 71
5382 8633 65
1304 5973 89
4545 8084 9
8400 4364 33
7691 5437 62
7070 1726 100
2953 9852 81
8183 3752 34
7011 3791 34
5608 9368 72
7719 7707 25
9679 5613 67
2014 472 50
8177 1548 37
9205 4444 16
1465 7529 52
6668 818 70
7743 9339 72
1651 555 86
5780 6915 26
9362 2264 54
4634 6232 72
1159 7895 59
6694 5235 22
426 2149 60
589 9650 2
5144 3680 88
7354 3353 5
2797 7555 81
1220 5472 84
9379 9540 29
4119 2819 33
293 8519 18
9175 8159 64
1769 5288 43
5125 8320 74
7039 6778 33
5165 3133 65
2218 358 86
418 5854 11
8845 8697 33
4968 8998 22
5501 8906 64
2945 9748 24
2234 5091 48
5715 2497 26
4053 7995 11
712 4542 94
7317 9787 98
728 4561 61
5818 7333 11
7931 4147 47
7166 7246 84
6 8065 13
3179 7426 58
9538 9030 87
6455 4463 60
496 1129 82
6686 6138 86
7325 3867 59
3080 1314 90
6072 882 96
3118 9388 15
9526 5744 31
4237 7237 22
2565 8403 33
572 3767 52
8241 9417 91
5445 2505 27
5688 3421 30
8876 247 9
6763 6078 58
6504 6287 100
575 7251 62
2501 8869 97
1959 3055 21
311 7258 62
2747 3720 82
5646 8530 24
4198 1764 20
8286 1986 85
7228 4477 70
5866 8898 25
438 3150 51
4703 1256 18
4115 8374 75
1571 5766 43
7852 6591 13
1291 4516 56
529 937 7
1427 4793 27
2778 7793 31
2916 8380 62
1625 2394 64
3340 3206 69
8838 6881 83
5761 7206 58
1754 2050 56
9609 7748 69
4745 7745 6
5983 7296 92
6312 1414 32
7383 5799 12
400 5741 66
6827 4916 35
4612 6691 39
7395 5239 86
9412 2299 42
2566 9229 56
9266 7515 35
3533 7070 56
1458 7933 63
3496 722 86
4468 7420 91
1020 792 88
9578 6360 47
8195 5187 86
2710 4163 48
4750 6702 74
4436 5576 23
1037 903 69
9848 2 68
878 8510 19
4311 7266 21
2427 6586 99
153 7178 13
9883 740 81
3732 1979 36
141 8285 89
8539 5887 98
883 4512 96
8262 4300 89
2660 1903 99
4102 2043 90
1052 630 68
5370 1045 7
3224 2793 11
7262 8171 49
6942 1178 50
3021 6561 55
5363 1760 12
1793 728 69
9717 3278 54
1677 2438 11
8581 9120 72
2550 9106 20
9336 1524 67
7548 3954 36
9242 6023 76
5349 1294 36
9645 6182 44
8701 5903 52
3358 8927 1
6611 5220 84
6929 4 73
3350 9804 68
8763 4451 16
6595 561 14
4459 4622 55
5089 7144 5
577 7532 58
6656 8560 36
161 141 62
1640 7339 95
6519 4461 35
9347 900 43
7696 8009 71
4768 105 36
9517 2258 77
7760 3806 9
1138 2113 23
1513 1470 90
1820 5249 33
6312 4989 93
7952 5280 9
2432 4114 75
2466 322 77
6414 9869 34
239 114 6
8439 4408 24
9556 9504 38
831 3164 1
4452 6525 4
8015 5664 90
7231 3797 58
9375 7198 2
9696 1985 83
9757 4186 55
6647 1378 89
2600 9954 78
2463 9524 67
8759 7142 40
4096 2385 86
6777 8631 85
5561 9710 19
2226 5787 33
9641 9915 65
568 8202 90
2362 4368 80
829 3428 10
2867 6915 42
2667 4942 95
399 1321 62
1446 6165 4
2170 5253 88
6696 1970 67
7074 4467 57
658 3166 44
865 2987 78
3807 7753 70
7661 6978 1
4238 9436 72
742 5975 88
8496 1858 10
9220 9968 20
147 7260 23
4971 7624 28
8487 9640 90
7650 3743 63
6303 6469 90
3361 8054 65
1867 3876 71
9350 2904 83
9067 3359 53
8285 6282 40
2793 9004 97
4674 4026 81
869 2283 89
7164 3473 92
5579 522 98
6264 4101 28
3838 8514 33
2045 6743 61
2705 7377 74
365 1437 90
1458 9461 32
5178 512 19
6837 7168 41
6445 8689 51
3552 5597 80
7850 3810 83
1614 2922 64
7740 306 31
5455 3687 76
7371 3240 56
868 2331 63
2428 2334 87
4818 577 42
1049 869 71
1967 7391 26
8322 8071 29
8058 2519 84
8841 8094 30
3280 6918 31
3207 2539 41
9544 5884 56
6874 8874 27
3715 6532 64
8425 7087 52
7952 1761 95
2365 6064 69
1750 1677 73
4836 6205 41
3530 2308 44
3090 5626 55
5916 2534 63
3508 6106 43
1964 5666 38
8470 4936 58
1580 4162 80
6975 1202 18
6471 3194 6
5704 6197 95
3276 3068 95
5093 8130 69
2283 9637 77
2608 94 68
2594 8092 87
601 834 11
1730 3354 7
6838 7 93
1838 9998 98
4233 6998 79
8142 9191 96
4649 6796 37
2399 2428 5
1217 9271 28
6492 4173 23
8055 7564 25
3325 6380 28
791 730 21
2502 5106 29
3700 9331 35
2641 440 38
2834 5438 87
5554 3180 70
9102 1824 90
6027 6387 79
4428 3055 79
5810 3339 86
219 5028 21
4389 8814 75
4974 6508 24
7541 3225 32
527 4065 12
1915 2065 40
9104 5354 83
8490 7531 63
403 5219 75
1986 6474 30
5774 2076 46
1062 5201 63
1337 7819 38
1195 3098 2
9697 9604 74
2990 6129 34
3010 1724 92
3347 4309 69
7322 615 48
7899 4556 88
902 741 80
8630 6775 44
293 36 86
4802 3094 63
1910 8808 18
1647 1479 12
9390 1600 43
8572 3534 74
7460 3084 89
2747 7125 67
2732 395 53
531 9824 66
3008 8171 42
2321 7804 12
10000 4911 23
9697 3178 73
849 4882 36
3551 4640 81
6065 6516 93
1272 9567 95
6396 1220 27
5032 5338 8
3227 4912 72
974 2116 37
9224 9375 82
3874 6430 12
4731 8320 77
3095 4447 69
7862 6974 93
6905 9960 72
1933 7591 88
8268 7356 96
8519 3218 71
3905 8844 98
1410 72 56
5070 5593 64
4804 8970 34
8135 2527 1
3853 2415 91
5513 1933 49
8659 5141 53
4558 7435 69
6888 7735 74
2654 5945 29
2015 4337 78
420 8186 38
995 830 38
9915 5046 44
1526 5786 99
7582 1941 89
2898 7173 28
8642 8478 62
4773 6495 14
3178 7722 39
4482 4980 70
1401 6713 94
4053 4844 2
2296 5422 48
4086 183 38
651 2137 68
8751 9791 11
5488 9449 92
9687 4975 42
4354 1758 63
1574 3665 67
7398 1319 28
7725 3760 34
9584 9865 64
4422 6983 63
5626 7457 71
3831 1679 86
912 8680 26
4142 2341 59
2311 5758 65
1146 3815 97
5360 9692 29
5079 1823 56
9724 242 96
6735 1320 40
461 1108 67
1361 1712 45
7122 5275 28
7540 3909 93
3926 7878 84
8387 8873 70
7308 4942 30
2282 7658 92
9484 3518 58
8972 8735 58
1212 1364 41
382 5489 19
4794 7613 98
7088 8682 31
889 7451 18
1996 1647 45
9686 5193 53
7924 7195 58
1928 8111 9
922 343 40
7827 6503 96
6521 7923 97
6423 6906 87
6266 3672 48
5311 6346 80
3457 4270 3
5851 9152 12
9220 6891 23
111 1331 91
2548 1319 100
2663 791 7
3992 3621 70
5312 7307 56
1205 6430 15
4580 4992 55
5738 1392 30
8239 5933 62
1482 136 20
6365 6142 40
2452 7250 4
1565 7243 98
7785 8441 70
525 600 33
6731 2851 53
4612 8616 97
8423 3148 66
5536 6502 68
4920 2228 48
7611 7185 14
105 6447 64
360 6874 35
2050 8969 62
799 3267 72
3379 630 47
8477 998 43
7715 9910 77
45 49 1
3299 7368 77
5246 9168 32
2822 7893 92
4500 866 72
4572 8775 17
3717 3576 70
4229 9981 74
8908 3990 86
8209 2650 37
1096 7655 25
5913 3407 74
345 5602 37
7165 4887 13
7916 3478 20
9431 6120 82
4225 2185 30
2820 1951 75
5252 8948 34
6498 1513 74
1613 4503 12
9834 8740 8
6852 3024 69
1703 9903 56
6807 1616 30
2389 3656 95
1350 1322 40
8418 1029 52
206 4541 99
7663 583 6
143 145 67
1039 5183 88
6321 4765 1
6982 9334 30
7612 9231 53
7932 5216 68
4139 6602 31
4766 3114 36
913 9974 27
1579 5649 87
4365 5161 68
2926 905 84
1821 1291 69
3522 9368 82
312 8958 21
4492 4553 53
6512 2538 40
5017 580 91
5595 9215 2
7295 2611 20
9248 8854 73
9669 8065 20
9277 9432 9
6533 9630 44
3127 4433 56
7152 9250 53
6975 5620 8
8361 4762 47
9352 8122 69
1429 8378 18
2287 9252 9
2625 1357 96
9591 9587 62
7429 9204 86
7149 9648 76
4857 358 26
9500 2585 31
766 3804 54
5258 8602 79
2447 1114 54
1920 1560 51
7027 7321 85
8343 2713 7
2102 4578 66
1832 4109 49
7654 3214 13
4226 8851 83
9214 2202 98
9029 5721 47
5288 3237 41
217 9689 48
3412 4465 23
5173 5488 42
9164 5131 35
6484 9492 84
8266 8415 82
622 7672 7
5877 9814 69
6816 9140 74
1084 2326 20
1622 8572 89
3320 3681 30
3147 5165 52
3995 6814 97
41 716 37
3764 5660 11
5576 9669 92
9841 9323 30
2114 5200 28
8416 4511 56
5231 4957 9
1095 2502 16
2168 9634 49
792 424 92
1676 659 95
332 7802 28
254 568 5
671 921 14
9949 1928 57
1228 1743 99
2186 8379 8
8137 5109 62
5313 406 43
9383 4541 3
2171 7246 29
9953 181 28
4859 2378 59
5805 7274 90
4756 5160 82
4157 2318 7
5176 2530 97
1142 8926 15
9020 6989 37
6932 9718 9
7897 2424 8
5530 607 98
6942 4809 5
7713 7040 96
1776 5125 94
5140 476 26
8038 503 33
4740 549 51
7982 1188 97
7756 6884 80
7638 2746 96
1731 1334 84
4686 9865 36
1191 19 37
9595 5133 59
7889 6277 95
9338 7061 50
2165 1686 32
2161 5884 8
186 1480 50
7330 2738 27
9114 9430 57
5079 4608 5
9809 6329 96
1358 5820 36
8773 2627 91
1044 7319 50
8043 8101 28
4675 9781 15
8386 1916 3
3521 194 95
3856 8461 6
2289 2826 15
847 5901 2
8051 8892 80
9468 923 73
1570 3210 4
39 6393 95
2379 2012 20
4341 5656 6
7550 6787 7
5752 1834 55
8109 3637 40
1749 9617 29
7591 9113 89
7486 5672 4
9196 6253 49
9987 6625 1
8776 5889 8
3302 8190 72
7106 9842 10
895 6612 49
3744 4341 27
7889 1229 23
7394 7336 78
7594 7533 62
4953 1577 47
1834 2528 2
6015 6339 58
5177 9047 98
5216 3396 59
6429 2639 96
2674 9529 44
6867 5369 83
5928 6575 81
9782 5743 62
8560 3722 70
8607 5133 98
2734 1312 82
8650 6069 58
5938 7129 44
4172 4319 50
1310 73 64
306 4450 92
7125 885 8
9993 1613 85
4644 2735 33
4694 1981 60
7094 6132 17
4208 5059 1
8269 6801 63
9388 1041 55
8932 7215 28
437 92 54
5249 3831 78
146 8584 34
5374 5543 44
798 3345 18
6220 1201 60
613 8364 61
705 9578 62
3520 7870 64
731 4247 63
9301 433 54
4789 8056 27
1004 4835 56
7291 661 82
6953 5004 27
3069 4469 9
9917 8153 11
5415 7807 47
9879 3972 75
205 4167 66
9032 7641 2
2948 178 97
8754 1803 62
4951 3502 73
4932 7573 42
4147 3801 12
3017 3423 24
9453 4340 42
9400 9183 100
6020 4997 21
991 8225 65
5910 256 40
5290 5707 10
2975 8020 68
8077 3040 32
9104 7721 89
5344 1055 64
4010 7827 2
6501 8420 25
9811 8971 78
5813 7908 92
8828 861 7
903 8416 65
8298 7105 10
6543 1111 11
1762 6746 68
8219 4742 42
6352 8208 37
719 5653 34
7462 3906 8
2410 1085 32
4976 9979 78
6238 8975 50
7179 5555 26
9775 1883 63
186 3929 72
573 2889 64
5225 4367 71
4408 6540 58
3022 4442 61
9306 1490 70
5096 1439 1
8886 941 39
6059 7141 96
6899 6161 20
609 4698 33
5567 9481 49
6209 881 80
4575 6803 10
5340 6144 21
1801 3698 78
9112 464 81
90 6842 11
8602 4401 54
5038 5662 52
7981 4024 53
7491 9980 76
2115 9214 10
1203 2036 92
3478 457 73
9709 691 36
8709 5165 10
7467 5158 5
7613 9235 96
9583 600 35
7611 2379 9
5519 2049 54
9974 7458 20
6128 3004 48
6962 768 84
953 9790 23
5597 7311 55
5036 678 30
2058 3748 25
6303 7079 73
7481 7888 74
4788 6729 72
1449 1651 5
9293 3998 78
8576 3834 80
4879 8428 21
8691 1397 49
5013 4615 83
4142 7826 16
2691 14 97
3696 5618 49
3282 9099 99
6190 8423 13
3360 246 73
9369 2367 91
1824 9912 5
3922 765 28
4339 9468 96
39 1626 4
4057 7494 27
9562 5150 57
7808 738 89
1586 4776 28
6491 8233 54
5094 8061 62
2187 6844 21
8569 6248 93
9409 7041 75
7177 3731 18
9249 7326 61
2824 5747 58
7855 1160 89
5058 9118 10
9714 6478 51
4162 7186 78
7089 6539 10
4369 8606 62
2474 3468 29
4400 6722 74
2696 7056 62
7837 2612 21
2183 2533 90
7852 8324 32
9055 1892 9
864 2736 57
3744 6484 86
3967 1545 38
1479 9918 77
5672 7217 64
631 8711 23
7210 1096 44
4032 1910 1
5740 195 13
505 6151 81
7805 5241 35
7670 4388 13
2671 8352 49
9402 2359 52
5221 1656 32
9398 2812 48
5769 3242 18
5263 1276 62
458 6593 17
7141 4262 99
6519 1772 78
1831 7348 4
5279 8337 65
7082 17 77
3355 2424 29
9762 1621 83
8415 9677 37
4935 5767 49
8529 6457 96
2451 4789 49
7105 7341 15
3181 1234 9
1233 507 91
1762 6459 23
511 7287 68
311 5022 93
4838 7036 63
6360 253 46
6434 3225 15
4960 4290 23
2951 2384 51
2077 261 14
8953 2783 11
886 1507 76
3908 8913 59
9103 3410 86
8532 1571 84
4429 8813 65
6889 1724 64
4710 6324 35
8212 2351 80
2036 3838 84
429 7625 78
6778 9375 90
9137 6936 47
1383 3616 62
9018 4986 91
9895 9377 93
5389 9819 96
4419 6781 10
4948 7154 21
3971 2903 28
1140 4351 64
5201 4027 95
5463 7676 17
7596 5799 10
6878 5898 84
3511 4605 4
4976 1773 33
5129 6458 11
9678 3546 82
3385 8943 47
19 280 83
699 6587 96
4622 2647 50
1474 7498 42
69 416 4
8966 6130 75
519 8094 52
3654 9082 59
4118 823 79
9514 8588 90
3224 3668 51
7993 6471 86
4568 1497 59
5733 4987 97
7209 5032 90
4229 4097 77
183 8362 31
1883 7036 17
8006 2307 80
5564 8400 66
6973 7844 15
6988 9480 52
3942 4632 7
624 4704 100
1653 5893 19
9337 7884 76
6536 2458 84
7708 9583 81
9188 9416 68
5381 3541 66
3942 1539 32
3032 2724 55
4220 9323 46
4088 4844 61
83 23 46
2939 9402 10
7567 4566 58
6656 3269 32
7148 4331 53
8666 2369 81
7004 6085 64
9424 3653 8
132 4063 14
912 3429 8
8329 6618 73
1628 8840 60
6886 4956 41
7128 2039 97
9203 1098 82
2985 1702 12
2016 9382 10
3961 1697 46
2580 227 92
9464 2021 30
2196 5890 79
5429 8274 33
3280 4035 76
7592 5796 17
4365 4363 79
209 2395 59
8896 2144 36
613 3027 21
7572 9072 42
4731 9282 55
9972 9064 23
1507 733 92
5310 2499 23
3322 582 89
7721 6363 39
775 4165 95
188 9640 30
5723 8270 43
6154 7941 30
4402 8328 25
1153 1415 93
8282 7254 48
2931 9675 42
8664 3541 40
9225 4778 93
7169 9583 89
7415 5962 95
5561 449 40
5903 4320 84
2150 4071 52
4218 6450 83
4608 1595 36
417 8817 96
8770 9435 73
3418 9414 23
7228 2889 30
409 1723 2
9993 9969 71
1457 7064 32
6447 8592 33
3802 5318 94
7125 3270 91
7184 9644 97
896 4106 18
1231 9001 79
1283 2792 27
1735 6295 31
865 2148 39
5992 3866 76
7814 1033 61
7370 4220 31
8488 5908 6
9176 593 67
6198 8117 49
5016 1640 9
9275 1281 50
317 3179 24
9981 7311 38
5375 9786 88
5970 4934 92
1611 2739 65
5937 9373 19
9904 8577 71
4455 7489 65
6684 6744 16
3124 8309 92
4990 4482 48
3192 5984 40
9103 906 100
1522 4452 98
3400 8981 5
1091 320 90
5169 4916 23
8503 1920 61
16 5150 72
7627 1287 1
2319 8514 62
4431 7354 18
9027 8886 53
6027 5665 84
7214 3299 62
9276 3740 96
4751 17 66
6287 1624 10
8548 5021 31
3312 8982 49
356 9612 14
6442 4120 4
8121 609 76
5165 7121 51
7664 554 22
7770 5979 41
2936 2927 60
9734 3916 11
2203 9049 19
3898 7725 51
4525 7587 97
1256 2462 51
1978 3502 17
5434 2607 57
1941 568 78
8046 2225 22
4049 1490 98
4780 3043 93
8358 757 54
9300 8506 24
6361 836 1
6377 4602 77
2102 7798 59
328 1358 83
4695 4875 88
5719 7758 23
8681 4417 42
7823 6861 57
7431 2874 62
5341 556 75
7970 6531 29
306 9964 3
6799 2240 71
4648 8365 89
4402 6942 50
9588 8685 68
7205 5194 69
7356 7126 68
8978 1948 93
4752 1727 28
6938 66 26
8383 637 73
3967 1497 69
50 8528 4
7896 1270 59
5081 5603 2
6090 4641 22
1715 2698 70
4524 6953 62
6205 3250 85
551 3737 2
888 1229 90
1260 8375 34
9828 9655 99
1424 3283 78
6532 2435 7
7222 5082 56
8111 6441 73
9196 1464 6
976 2735 69
7546 4517 31
7573 937 40
9650 7322 39
9789 3061 60
7259 7516 92
865 8247 36
6743 1759 18
3225 2505 77
2443 7901 7
7491 1856 21
7446 8800 76
1826 5587 69
1529 1063 12
4273 4501 94
6170 4487 94
846 8987 41
