10000 100000
2531 1909 66
4831 930 47
422 3385 19
7941 9937 20
8975 4878 86
9335 6464 66
3898 3041 49
1338 801 75
842 5232 17
599 1548 61
6952 8648 37
5945 491 84
8471 5454 61
6980 5708 41
692 8325 50
7149 9470 75
8933 8722 24
1243 8528 84
3418 3374 25
2470 3613 89
8470 5563 23
5045 3897 96
7317 7459 31
2136 6310 55
3809 4590 66
298 8489 45
6549 9768 15
1534 1849 77
5937 8537 78
9645 6595 5
6861 6935 6
7279 2036 96
6542 6187 70
4268 7478 32
5292 2744 78
6411 1540 77
86 8137 25
7438 2201 62
760 2590 94
415 4707 68
2700 2343 91
9506 7572 36
8158 8546 67
3530 4569 42
563 39 90
3600 6107 81
5235 4194 78
1482 7074 99
9573 5771 40
3246 5848 11
6446 9231 9
6563 1923 45
462 3450 66
2246 8095 88
9301 654 71
2012 1029 3
8852 4177 78
8958 1875 47
7437 2264 10
2120 2763 25
9637 4589 78
7464 86 82
9150 9208 58
1958 5835 97
7673 2737 33
3042 3494 62
5293 6618 40
4480 2221 99
3007 3879 80
3019 6842 64
6652 8280 21
7242 9714 46
8966 8446 42
9811 2142 25
651 4717 21
9807 1996 34
6199 2719 79
6246 4792 70
7492 2654 20
5625 484 96
7551 5794 80
7878 7365 98
525 6655 84
1051 2855 32
1287 5936 28
6843 4281 70
9422 9199 83
6742 7432 30
4203 4135 39
1035 2884 3
1444 6526 31
5527 5847 8
6911 9335 40
8098 842 22
9164 7487 41
8402 1288 68
3706 6910 14
1395 2359 32
6731 1742 24
6577 8897 9
300 117 60
3596 6577 25
5130 8181 53
880 3096 88
5396 8573 42
1612 3330 18
8853 7908 48
9140 604 46
4531 6334 51
550 2106 37
6073 7207 56
902 9864 77
9917 2458 14
310 7481 39
536 9100 47
4852 1211 83
4800 3738 39
9171 5730 90
27 4824 55
7790 4162 73
1628 1181 45
1083 9932 26
8872 5324 21
6851 74 21
9414 9372 6
2858 2171 14
5529 9341 60
6091 7891 22
2430 6100 18
4059 6893 80
2450 9716 6
5513 1384 74
3658 9403 18
2862 9874 40
2875 4198 82
4836 201 18
9468 5548 59
4679 2065 47
2891 2245 62
3756 5139 20
1487 1327 54
1026 2369 22
4561 1243 37
9588 5720 44
9448 8395 88
9526 945 89
2120 85 53
735 6889 46
2384 3530 60
7264 9268 19
591 5124 99
7677 3884 47
7217 7431 20
8222 4423 20
9979 7111 33
2210 2369 3
8314 5023 45
5298 2646 94
2155 3870 8
5172 8294 23
2502 5157 67
5838 7274 8
4291 6646 90
5265 7743 34
4011 2096 4
1988 2930 47
8340 712 21
2496 2546 16
3098 905 96
1909 2832 46
2083 9725 45
9949 4051 74
3691 2422 27
6120 7487 12
4745 2325 65
7701 7289 61
7631 8652 75
9724 7665 96
9930 5606 75
1709 7739 63
8151 4574 69
4731 5221 58
3402 7717 65
9146 8105 87
7513 1242 91
171 186 51
3884 720 58
9986 1636 78
9347 211 90
4988 9846 80
8148 1844 88
6495 9028 94
55 6321 36
6132 6855 99
2355 5136 97
3960 9887 38
7027 2005 84
3785 9861 37
6933 7498 39
8051 9735 32
9936 9743 19
7851 5656 48
7645 7573 61
9434 6304 33
3399 4430 14
9452 2110 87
4696 6390 22
7972 8769 1
7505 3250 49
8134 4538 62
4139 9993 64
5944 2163 79
700 8204 100
7462 1570 47
1270 430 34
8494 3236 69
5418 1645 48
5160 6029 83
2929 5604 8
7067 4136 91
4069 9954 55
3626 5362 49
4100 4082 20
4915 6909 76
4050 5965 76
8643 6468 7
1673 1128 83
9560 3300 29
5408 5252 84
7262 1191 97
7225 4769 49
6655 1095 8
2798 5375 69
7243 3403 31
5659 9471 70
7013 1981 80
8689 2793 36
4267 4814 33
7122 9473 9
9521 9083 58
4734 1322 50
8962 9754 92
8773 5047 30
7631 5907 76
353 5519 71
8853 6566 98
9389 4084 51
512 1543 99
3735 4349 53
3362 4325 74
9864 5679 80
9708 6208 51
4520 2613 65
5275 2802 55
536 9049 83
5492 3119 57
914 6529 18
1433 8235 27
751 6653 73
9482 503 82
4547 8640 81
6214 5489 85
1224 3034 9
1435 4129 30
9526 9924 27
4519 4189 78
5545 2811 29
4120 2966 48
9001 607 18
506 9171 1
5388 7221 50
1530 1488 83
6334 9914 37
2766 5112 45
7086 460 17
3041 5955 40
3472 6279 49
2891 3602 68
2999 1709 35
9410 4877 49
6977 6613 59
7539 1157 18
4027 5857 23
1579 7274 96
1902 2625 64
3651 7154 96
3188 627 72
6360 1591 90
161 8380 40
6854 9097 49
9332 1470 6
498 303 68
2859 9271 2
2611 2787 31
1713 3537 70
7305 4714 38
562 6187 21
2497 3974 62
3818 7155 57
7357 4411 36
189 3372 17
4502 240 61
5558 2943 99
4153 4427 14
8526 3071 71
330 3660 3
9892 732 26
9415 7521 59
1012 3151 25
7861 6020 66
4719 1234 38
5 5290 39
5389 5441 85
7176 1463 32
7043 9086 11
4661 1000 34
2753 3713 58
5887 4931 20
9705 9348 74
4111 526 48
6790 8431 29
2736 4151 17
9337 2068 63
8826 5674 12
5425 6935 82
8317 2230 23
8892 1923 53
2889 1930 51
2975 2572 50
5490 2307 17
7470 2169 63
7012 8110 74
8838 6399 33
4092 3495 80
935 6380 34
4044 2384 68
8642 8594 80
1527 5181 48
5356 7949 84
1066 8195 24
5529 6810 18
8733 4011 87
7049 2460 32
7311 582 23
5198 9819 14
5668 6939 9
8121 9770 30
8199 7016 93
6438 2819 95
1220 6241 61
8385 2548 60
1748 977 29
8645 7989 22
370 1347 61
1057 2027 15
7742 5395 20
4908 3474 19
8507 7453 12
2111 1984 26
691 9947 50
6430 5425 11
2879 9044 56
1404 1996 92
5325 4239 47
7285 9186 97
4127 5937 9
7799 1343 80
5961 9725 80
6061 8688 31
9155 2450 34
5933 5083 75
3846 1452 92
4526 2463 25
793 1249 28
6734 359 28
9512 2636 61
2220 9926 78
2290 6649 67
2127 2473 38
9546 2039 91
680 5500 75
7570 7326 40
3226 9981 52
5831 4919 92
6629 4528 88
5300 5474 52
5248 8269 10
4177 1445 12
8757 6252 5
3892 1587 84
6434 3385 73
9269 8365 88
9826 9946 35
8872 3534 55
6955 8839 40
3173 5766 26
215 5536 31
902 1911 47
8795 9443 53
952 9629 4
3715 9654 48
6020 5080 82
2142 6456 32
178 2340 25
9890 350 98
1273 7351 6
9427 8976 87
2819 4800 20
3311 5230 33
7891 219 97
3877 3542 84
1862 4896 84
9019 9081 98
5265 1515 7
9340 8277 75
4246 361 35
8853 6409 81
3546 1924 6
8787 7029 64
4382 3892 93
9483 6011 92
419 198 16
5831 7077 93
596 4728 28
5309 8775 33
5828 5251 37
957 2176 88
7586 1438 96
8752 2673 43
852 4413 33
274 6667 47
5272 3878 6
3516 3340 54
1635 3040 53
4463 4170 88
3823 9358 77
5944 7928 5
2853 152 97
3783 8212 45
8738 9433 90
530 4302 40
833 4062 86
6919 6982 1
2574 7459 98
6610 3570 91
3148 9589 78
7469 4694 20
6147 1903 46
8588 2262 46
74 2171 19
4505 4021 9
9099 2465 62
22 1397 40
5515 4542 98
3648 738 4
47 6018 38
636 9446 6
5634 3071 52
7337 9119 15
6779 9111 49
94 9608 83
6109 9825 4
3580 4834 55
2019 8662 28
3964 1134 31
277 4393 11
2451 9214 2
2335 3865 32
2834 29 10
524 4074 50
9688 8288 97
8516 1636 17
3081 5397 58
2809 251 40
2033 4598 70
2936 4093 57
7426 9797 23
2810 9099 42
9671 1113 31
482 6633 82
6024 3241 24
2335 8722 95
4821 7040 6
7350 3100 42
8944 4484 4
8660 5270 64
879 8458 84
9630 3318 44
916 9356 98
8794 7165 37
4584 9105 37
6851 5145 70
9525 6861 43
3461 279 92
263 4538 44
289 1475 87
9106 566 34
5763 8271 3
3380 6939 84
2522 9299 89
3112 9414 31
3293 4207 27
3594 8453 50
3629 2143 45
3332 1136 15
407 8100 87
3902 8191 10
7113 2744 28
2739 7971 21
7569 9373 36
4863 818 68
5924 6756 69
3609 2027 59
1971 2078 20
8134 2447 1
8932 4359 57
9276 7280 15
8878 7821 46
9506 4004 2
362 9019 45
861 6607 36
3980 7741 79
8180 6939 48
2368 2368 86
2963 2031 29
8003 4202 3
9984 206 59
7535 4635 76
4667 4378 25
48 6290 65
4415 2657 33
8603 5954 16
7086 4470 52
3046 1300 7
4740 433 80
3946 5065 9
7341 9494 11
816 7880 57
5305 5544 76
2257 4025 31
1029 2576 49
9949 961 98
9988 8214 83
8192 9206 7
157 2876 33
2754 9648 91
5557 2005 29
9030 862 73
7586 9715 90
5969 856 84
2030 6275 31
5290 2973 19
1401 2891 30
2161 293 67
5717 7481 66
3026 3557 50
1520 9041 36
9382 9477 89
4549 8626 43
4142 5917 83
6484 187 94
9918 1659 86
4120 1551 62
7459 4929 11
2119 9470 80
775 2068 81
8111 9114 64
2126 5350 96
4863 6576 84
5674 7597 3
409 6047 59
1321 2085 22
4614 9862 18
4512 483 83
5666 3635 12
3423 160 42
7454 847 44
9207 6251 66
8461 9531 66
7558 5588 76
9278 4528 78
6993 6975 14
8232 4913 88
3059 5295 50
7450 1932 46
5447 3717 89
8210 499 4
9019 4881 22
8355 7025 75
8019 7043 79
7556 2047 91
3019 9670 46
59 2071 63
4182 6459 41
488 4907 70
6867 4658 42
4965 6652 95
551 4773 73
1309 7611 100
1352 3177 10
1060 3945 60
8269 6080 44
6361 7510 59
9465 9625 53
7331 8699 5
8371 4080 98
141 3323 71
3774 8590 80
6301 7050 23
444 2522 46
9620 1118 31
5504 2459 92
8577 6851 71
4953 4517 43
8316 2302 1
1797 8922 67
6358 9600 18
1579 5128 37
2146 7357 94
4770 8704 78
5945 4153 28
8188 3130 75
9044 4095 20
4167 1525 90
144 6633 83
5359 3730 100
7017 2672 47
6936 200 28
2770 9966 75
7041 8418 53
5640 2695 2
9197 1331 47
2721 5513 81
7212 4166 3
5658 6501 31
2887 5088 51
5639 9173 81
7654 9864 89
2608 8715 15
5280 3391 41
9631 2853 80
2926 1562 52
6228 2856 45
8366 726 80
2464 2669 50
2880 8012 86
2882 6597 2
4812 2869 65
8242 8244 9
1500 4469 85
7367 2359 46
1358 8326 41
7842 67 64
8376 9416 97
3123 6300 41
5522 8728 72
2334 5480 28
1441 88 15
8008 7869 97
8177 4442 34
3951 1765 29
8695 7881 59
1819 8494 21
6694 9415 97
9276 6015 5
7338 328 61
4332 558 11
4929 1115 61
7307 3542 5
7600 7693 64
9928 9982 30
2759 5232 9
3056 3124 88
932 407 44
3482 1611 79
6413 6984 74
4157 2316 17
3005 1277 43
8785 9407 95
1816 4458 65
9 9902 74
2748 7651 25
2907 2320 22
5891 8253 28
6091 7815 56
1585 1353 98
1308 9646 49
5018 592 59
6462 8716 80
5315 4567 39
1028 3056 26
3270 3678 66
9115 4584 100
6984 2289 14
7490 8428 16
6968 2783 98
1829 108 41
7540 6828 16
2681 6466 85
6023 6231 75
657 2123 63
347 9162 91
5162 5198 65
2452 6764 32
1525 6967 24
554 179 51
7911 8308 11
4790 1056 88
1053 1898 76
9794 7459 67
6609 9774 96
5659 5522 19
3504 2640 26
7063 9420 40
797 3356 60
3462 8081 91
4758 589 47
3800 820 64
8154 1723 4
1231 8333 77
8156 1771 63
5465 8112 89
9650 5034 79
9849 7608 99
1087 8707 57
2292 8255 25
4741 5798 85
8786 1756 79
3530 4774 83
8897 5062 53
4419 1656 60
6796 2521 93
1833 447 47
3035 1492 92
4773 5847 86
2792 4252 70
2787 2897 2
4679 8194 86
3055 1682 15
2847 2553 54
6147 2260 72
338 4828 5
3446 1079 54
6411 3496 97
1207 9519 14
9930 9760 70
3737 6315 64
3576 3563 64
2106 5674 30
7264 7796 95
7015 6140 20
3222 3371 21
2201 8202 19
6599 7365 1
5171 2154 11
3703 4609 58
2456 6801 99
576 6432 19
4622 8262 39
8153 7611 17
1581 459 16
34 7804 64
4219 1606 98
4924 6527 17
87 8912 51
6468 7274 89
9410 4565 47
9516 7826 90
9412 1644 1
8838 9569 51
5310 3766 46
2335 6628 78
2764 7579 55
4699 6807 38
3256 719 16
4601 5211 86
2473 4049 20
6786 7673 31
3218 993 68
1614 7060 63
6030 7683 50
2735 7265 48
455 1041 75
376 1157 63
7479 2667 70
4569 4119 55
4259 47 41
5439 5602 43
2775 6697 19
7109 3947 7
736 6953 75
7281 7432 42
2468 3710 57
8610 3128 41
4111 9970 3
6291 9533 61
4850 5648 61
4111 5210 40
4617 6993 88
6468 9832 84
5036 1184 97
8131 5855 85
6281 9945 74
7005 1337 11
7571 6539 9
8703 9882 35
7200 7636 26
2164 1221 6
4555 5352 37
7818 1917 22
1629 7507 91
9751 4946 73
1325 8561 4
1263 1494 42
5378 2426 59
9268 2794 64
4174 9969 15
4897 8637 29
4874 7754 4
97 5950 86
2220 6099 58
1271 4903 72
2593 7063 3
8071 9960 70
2376 765 59
862 9614 5
560 8734 86
6739 885 49
4650 6506 60
9588 9862 99
4954 3534 63
5507 2534 64
3514 6168 78
5440 5507 8
2829 6549 47
1067 5744 69
1432 5432 61
8188 6836 19
6499 6862 2
9122 9013 43
5368 5741 67
7934 1771 76
4144 5886 27
5961 6300 87
3125 1550 59
2400 5971 28
7008 4249 27
8121 7784 85
5912 9608 77
3659 2830 45
7507 8884 14
6439 3364 50
1585 5134 30
5826 5214 23
9735 2752 97
8105 577 3
1605 1693 23
9127 7247 71
7823 9445 39
7340 9759 56
418 9837 36
7029 558 53
6907 2880 82
5875 8223 50
6846 6722 4
5285 6242 27
4047 7522 5
7897 937 71
4715 3517 97
5435 1961 36
8215 2010 67
5352 2867 53
9870 6637 39
3663 3972 12
8546 8458 10
6298 4406 41
1498 1849 62
4794 3417 96
1001 5133 54
9440 646 12
952 5122 85
1640 9415 47
1469 4871 49
829 8947 14
3509 2587 40
7889 2388 42
9905 6210 65
3462 248 84
3843 9235 38
8329 2945 14
6473 9001 31
8720 3452 3
6243 9998 16
9945 5277 25
8250 4998 90
9298 2676 2
6035 905 39
8720 1064 70
6053 2953 59
214 9982 58
977 7943 55
1477 7702 96
9978 9749 47
5648 6022 52
6858 8173 17
6150 955 84
9339 8039 12
6667 5219 12
785 712 50
2488 8920 5
3910 5411 34
3541 1401 58
2122 8232 27
3322 3126 58
1663 2899 41
726 3047 24
154 5399 98
9052 6882 47
6366 1748 16
3982 3965 29
2202 3882 42
6873 7368 5
8809 8973 90
4168 7652 79
7926 9193 38
3743 7393 71
6029 9119 7
2926 9733 17
4961 277 62
2932 7533 22
7766 4315 1
6238 8382 94
2461 8654 68
1829 3076 100
6104 6265 60
118 2790 75
9801 552 89
2920 5100 48
613 5353 50
504 7991 69
7301 4762 82
4879 8566 14
4567 8554 18
9202 5571 78
7122 312 83
7054 1224 32
8255 4780 29
6240 4040 15
3572 6566 41
2647 6740 29
3555 9753 72
1556 4874 48
4919 8857 37
8772 9318 40
2938 6923 21
4457 8167 37
2561 8871 36
1369 4942 8
3881 869 10
9293 5714 4
8743 6312 6
7590 757 47
2105 202 50
8378 5827 41
7265 1190 98
8053 8848 88
5312 6140 35
7934 2193 79
4742 5625 18
2888 9041 75
5117 1823 61
1305 6368 76
3358 3219 20
6343 2832 94
6896 9825 63
8233 7618 72
2395 9200 13
4905 5390 7
3378 3490 31
7113 8656 12
7380 5411 7
2463 9687 77
618 625 3
5209 4380 73
6194 2202 56
3690 6179 14
1830 7133 94
5784 5988 33
8460 8492 4
7089 8418 77
8038 737 30
7321 8806 97
4366 5700 53
4478 3442 3
3596 6752 48
1126 8598 69
7723 5215 16
4940 2888 34
2409 4020 7
5479 7717 13
3554 6811 64
3035 702 67
2357 8764 55
6419 6349 20
1 5420 71
725 6893 85
4183 4335 99
2317 202 91
7810 425 67
2534 990 31
8784 7909 69
1815 5659 56
3338 4148 4
3754 7545 55
7560 7737 96
873 5671 48
9212 6593 59
5801 7775 3
7622 1365 96
4315 3738 55
7878 9343 67
6727 6429 3
152 3342 18
5777 4479 100
9534 1741 61
667 1357 24
7437 5207 8
1312 6535 57
2653 4595 89
6067 6140 87
4022 9380 99
8545 483 25
6952 7708 77
6514 4806 47
543 6939 38
6784 6485 79
127 3247 75
586 5628 66
6811 8692 23
4141 2777 39
9576 2345 1
9399 4306 55
4729 4671 46
9547 7185 59
2384 6146 45
3525 8106 100
4219 968 50
4052 6664 54
7846 8996 78
5575 2685 24
2859 4720 53
196 5927 93
3301 3455 1
7795 4499 60
3435 669 86
8708 4113 14
1473 9189 60
9972 6347 28
8877 7415 40
8976 4968 49
4529 7586 67
9504 7899 77
3431 3842 8
1930 9504 92
3054 5811 43
7219 940 66
66 7500 95
5896 5556 18
7242 1732 29
1400 7338 63
2441 6032 8
7337 5465 2
3146 5060 8
8991 8838 31
2681 2731 2
9493 5374 88
6586 8945 2
9529 4880 18
2355 1783 20
9689 9056 99
8506 4028 87
8831 7422 64
1367 4392 76
4321 4380 43
2595 905 19
3180 5386 31
4507 3826 68
5255 9114 76
5934 4792 5
6722 5194 14
4003 9841 99
2557 6000 28
6785 4026 15
4048 3813 21
5213 7371 45
3320 897 71
5996 5048 86
6373 3095 32
3783 4445 92
5878 3741 10
7694 5369 46
8168 6882 33
2364 9400 3
3722 5382 99
7054 7915 14
6915 6743 74
8826 1914 34
1573 1255 87
9045 7788 89
6085 8423 20
7036 2664 47
9559 2212 92
6460 7591 48
1149 7060 73
7647 3053 59
4998 3306 95
4503 794 44
5025 5631 88
901 6719 24
6691 4246 98
6447 9400 24
642 3279 92
8056 1678 77
6168 8066 57
2611 6465 31
991 4771 31
6264 3549 67
7007 1093 49
2870 6103 80
8874 4415 39
2389 1087 85
5173 1785 7
2036 5695 17
6651 9367 24
8120 7095 60
7688 6017 94
7734 5367 49
8092 1859 27
5743 7509 85
9601 9526 73
2235 442 58
8856 9533 43
8621 4658 23
6014 5834 28
2252 4402 99
4026 2855 3
823 8785 65
6000 6959 58
8166 8130 83
8829 2957 62
2530 4278 27
5623 3694 97
7576 6740 46
7599 1896 14
877 8146 69
5438 2118 16
8835 6578 93
5138 3806 84
319 397 41
9530 5848 81
7495 1135 98
6449 1628 98
9427 7986 47
6935 9776 52
5311 1697 31
7622 1426 34
9141 7009 11
4879 3964 61
4161 2856 64
2848 5164 49
9579 3236 64
5239 2202 93
7710 297 35
5514 2374 90
7629 4162 39
3224 952 25
1907 9456 90
9650 4409 8
7432 9851 43
9957 7494 47
5428 7165 6
5426 2168 62
6456 3012 82
3067 3114 13
5485 6776 74
9361 8088 97
179 4237 90
6614 677 65
7536 6992 48
8194 5195 66
6641 3129 72
5556 9107 51
224 2255 72
6617 6298 48
7190 7419 18
3121 7179 90
1051 7608 81
2627 4773 64
2699 2960 58
652 1823 46
9806 1281 55
5837 6784 75
6564 5710 52
2903 4147 39
5347 7375 46
4909 9729 55
8463 8592 55
3516 805 79
4229 7538 59
9808 6190 33
111 8192 34
9692 2450 39
2616 3771 82
1658 6035 14
3236 6398 60
300 7541 2
2407 9347 30
6893 2337 19
3704 2216 9
8601 5642 42
1305 4862 90
739 2595 4
3766 7968 91
9285 4728 57
5546 9856 70
5912 3820 43
2637 4822 79
2173 4887 7
9940 3825 96
560 8293 55
2374 2103 86
3361 2391 39
6091 5171 29
630 9588 89
8475 6153 62
1098 958 41
5548 6338 44
2091 778 13
7845 1235 82
2455 9458 95
1014 4303 51
4233 2641 18
2595 9808 85
5703 6542 92
6979 9304 69
2434 3272 47
1056 5491 32
5602 803 74
4983 224 38
3644 5823 10
7688 5286 71
2579 4872 36
7580 9233 66
545 6799 66
5941 691 61
8021 4515 41
2730 7093 29
5203 8072 68
8125 4176 92
1584 7876 51
5308 8477 86
866 8289 64
3835 2724 30
6930 2986 66
1505 5186 92
2161 1802 16
1309 5908 93
6421 8845 47
282 5816 58
359 2327 53
8873 1042 20
1038 1423 56
5230 7936 19
2376 3121 91
4102 2413 74
9307 7376 52
3748 9428 74
8190 8018 18
8702 5591 88
4533 9415 20
2320 896 82
4443 6134 74
3332 4939 25
7765 4545 22
9168 5411 19
7769 5735 87
60 4047 11
9547 8551 15
9482 5729 33
167 3718 84
2069 7546 92
5357 6822 51
8257 5603 53
5405 7072 73
2936 2913 26
8386 5948 53
1087 8773 38
5878 2278 66
7338 9993 7
8583 4607 41
1568 5388 88
128 1316 32
535 7424 12
5667 1345 12
4461 2992 39
6440 6083 95
465 8726 92
2659 6048 91
6949 9416 90
1790 2092 34
5482 7999 76
8023 3681 75
9601 3475 14
2245 4066 73
2945 3731 64
2942 2316 30
8841 7808 93
7506 9409 41
393 6671 57
6372 64 19
9144 4193 67
8377 3696 11
7571 2217 51
5439 6863 30
8191 3416 14
2656 5607 49
731 3956 39
2587 7486 82
264 4064 57
2135 4390 46
8170 8762 80
2082 8816 31
8688 519 60
4591 8375 71
4862 5183 10
7503 145 19
7194 9293 83
8362 8962 34
3054 9404 56
6435 8678 1
5161 5740 85
2302 5673 79
4264 5056 38
6569 7231 73
5668 3748 31
6642 86 8
4698 5622 48
1632 8661 58
9470 1223 63
5922 6714 58
2198 3838 55
5132 6888 42
4865 9116 48
3333 2237 50
5387 1014 38
6101 3177 38
3356 5938 11
1595 6239 25
9660 2805 62
5504 6393 61
1324 6477 61
175 9852 77
4405 8719 41
5767 8174 35
1356 77 49
6395 5886 48
8780 1010 41
7769 5714 45
1182 1852 25
3213 8826 82
2816 4360 74
5501 1694 90
7843 7971 40
4066 69 56
7756 2868 14
8024 6184 12
7372 8458 24
2297 3286 6
1708 2501 18
1887 1574 67
5560 5386 68
4814 1272 68
2577 7393 31
4547 8611 70
3218 6532 91
1344 5786 84
1448 8553 58
8652 3696 88
5400 4505 67
8451 7389 69
752 1599 55
996 8891 39
1213 330 68
2203 758 76
6277 8779 96
5865 3636 35
2187 3144 34
3134 8709 86
8948 9118 81
8091 3247 61
3138 1510 1
9541 5524 85
5476 2634 63
2321 3539 1
4859 5904 94
1649 2671 24
7522 5749 38
6087 1582 90
6743 7849 11
9599 9087 91
8162 2511 30
7425 1748 54
8626 9917 7
27 8169 87
134 5215 15
4726 4777 75
811 4655 55
2109 2343 43
2950 8084 57
7873 9147 77
5973 1829 39
8679 9755 98
9152 3459 10
6902 9838 1
2692 7680 67
3066 836 31
5635 5713 95
3752 1703 43
3294 1095 80
1196 5302 5
7229 4597 35
4725 6876 10
687 9284 39
3023 9804 91
358 1699 3
3985 3348 77
9380 8582 7
1844 1633 46
2390 7457 23
3917 8072 72
4372 6373 59
5744 9791 14
5104 1544 11
7783 4274 67
9122 5993 17
3011 5924 56
2784 837 55
2551 1235 16
9905 9607 77
2835 6809 38
9350 3243 63
3091 6946 91
9485 3656 29
5607 9962 21
2002 6673 58
9414 3019 61
4058 5172 97
740 4658 8
8365 2471 67
6531 8571 51
9822 2640 43
8946 9070 41
8412 6780 7
8866 6817 86
842 2941 93
607 1966 13
872 3981 56
8521 3576 50
2442 7724 7
8010 7820 20
2508 9300 8
4374 4559 91
7051 8619 54
561 6462 55
1651 4901 7
3985 1332 26
9874 9231 59
7121 5036 16
6192 2259 63
8647 6956 41
4946 893 71
2304 3230 79
1260 7891 54
7349 9337 8
2263 712 95
9266 2498 70
6238 2305 16
360 5130 27
5849 6872 43
4834 3015 1
2240 1980 63
7725 1033 69
9385 2936 87
6068 1317 95
3204 2138 23
3539 6393 82
1557 607 30
3640 7204 89
6071 8982 70
3981 7130 94
1070 3498 60
5588 3248 69
6298 9843 7
9831 3520 13
1950 7602 42
1395 2084 14
6711 5595 77
2462 8482 81
1777 8297 48
3619 1716 63
2263 449 94
9041 1674 47
1084 7662 37
9926 1538 100
5890 3504 25
3564 5040 79
1774 961 85
3435 4620 5
932 2843 67
7191 9203 36
8532 6713 99
6387 8888 91
4752 1190 72
2767 1321 30
9569 796 79
3896 4172 87
5875 3550 43
3723 5247 61
1982 1357 10
4573 4414 28
7704 7769 35
8618 4507 10
3284 647 71
1700 4495 24
1108 1333 65
1879 5489 91
5483 6816 84
7399 9082 50
7671 8708 24
1796 9130 24
2384 619 48
6000 9563 86
2216 1014 39
148 3755 57
6208 5142 52
9206 3786 25
3341 5612 38
7873 156 95
1691 5363 71
8760 414 25
1937 5651 79
9998 5896 47
6681 1488 66
1383 182 46
7456 1681 34
9448 6609 28
3378 1011 2
2551 7868 37
5000 2238 49
1809 2922 74
3982 2345 41
874 8313 46
866 2874 9
3595 593 62
9976 8964 60
6485 5511 41
4534 3230 45
8969 9510 29
9251 5110 85
5401 9956 25
2185 654 13
5387 2257 74
7056 8324 24
4951 3033 6
4989 1515 82
9768 7203 70
2377 7711 69
8689 8967 34
4599 1394 44
901 4466 66
6626 3050 92
5004 8983 42
610 5193 66
8181 9604 28
342 7709 35
4530 6895 72
9795 1645 24
1536 2247 33
9432 6779 32
5809 6287 83
3141 3677 76
2605 9937 74
6436 3784 91
5437 6144 23
80 2723 18
8374 3226 42
7295 4389 21
8456 2436 26
5399 6058 23
1904 811 64
5925 1954 71
5042 766 28
6909 4933 59
9610 8127 21
9868 8037 54
6418 9898 43
1145 6721 28
1447 4268 23
1608 6713 26
7580 4506 35
5435 2342 14
5544 463 99
2712 5170 24
5061 7978 37
5253 7171 28
3771 4862 45
350 4705 45
7328 1534 56
3978 7535 68
8603 2635 56
8461 2334 72
3551 3324 61
6325 2578 91
8396 1479 66
3178 6402 66
9943 3399 82
9256 143 22
653 4898 96
2172 7583 34
2583 2340 44
6727 1172 89
3095 8605 18
6297 9745 39
2005 348 22
6567 3502 86
1194 5435 33
8707 1396 27
81 7443 27
7657 636 98
3500 6131 35
8008 1215 48
7046 9653 48
5563 9475 49
6 113 42
9974 5827 36
698 1823 52
9126 878 74
3875 2661 80
5163 2567 79
3778 4791 83
3349 4308 79
1674 9059 69
954 2127 55
3633 1201 52
8682 8684 21
7668 795 30
4245 4939 1
7072 5544 95
1817 3191 77
1897 819 29
1152 8915 66
3488 9868 74
1890 9094 66
2985 4323 71
4054 5993 33
6189 9741 11
3601 9405 2
9655 861 38
1678 5163 67
2924 1756 90
775 271 35
3122 7107 70
4717 8727 64
3368 8852 6
6791 8294 34
7434 3251 90
8558 5408 60
1288 9749 40
2916 978 60
5800 6401 82
7222 2685 45
7156 4302 31
8634 8769 26
3698 9568 48
3109 393 97
8422 7110 68
3793 8389 24
4631 4208 64
7902 3691 41
3279 8935 9
9060 91 2
3503 521 64
1089 5432 36
3840 1135 91
194 1659 83
8451 7894 51
2100 4871 88
9166 424 98
9447 5107 59
6986 8613 38
9488 7695 30
2528 7213 66
9910 2378 18
2946 425 10
1415 4007 45
2698 3079 51
4712 8175 55
7012 2419 70
494 8516 63
4172 475 25
4570 8777 32
2263 6357 35
9244 102 12
9799 9587 30
9631 1679 59
7620 1862 10
9039 4154 67
1300 3991 32
764 9971 2
387 4868 70
7363 4494 60
7113 5192 88
1106 666 94
2238 652 43
6751 4325 54
3814 2810 53
1066 7687 58
6629 3652 18
8342 5338 26
7506 2644 10
595 6626 57
3325 5111 82
3270 734 16
9353 8054 8
4317 3941 76
3144 5097 3
1646 24 60
5263 7017 16
6671 5713 82
8092 2793 3
6195 1706 78
5057 3741 82
5622 8186 70
364 3167 63
1331 3569 29
7527 7973 36
9411 8171 17
2786 973 46
7923 7272 9
8918 1408 11
8932 7651 31
5992 2579 18
4679 8124 28
9926 1669 27
5857 1130 82
7498 951 80
5467 6082 1
9653 873 64
3850 4133 60
4187 3963 45
1888 4534 36
5647 4533 31
833 6022 91
3773 7433 24
3362 3468 99
5289 8442 13
9207 3391 32
2601 8572 35
9829 2778 85
9540 8374 41
5120 4745 47
7960 3755 97
2155 4875 19
1682 9427 55
996 8812 74
1356 4938 3
3879 3076 81
8668 6778 53
3734 9904 13
5798 3338 9
457 4152 29
746 1712 77
4016 5518 39
4624 5123 28
8453 199 57
9272 3962 86
6095 1895 37
5653 6373 59
7277 7004 51
4524 3763 93
9113 2595 24
4244 623 29
